"","FIPS","YEAR","POP"
"96661","12047","2011",14595
"96662","12049","2011",27684
"96663","12051","2011",38972
"96664","12053","2011",172847
"96665","12055","2011",98477
"96666","12057","2011",1255503
"96667","12059","2011",19838
"96668","12061","2011",139103
"96669","12063","2011",49197
"96670","12065","2011",14529
"96671","12067","2011",8798
"96672","12069","2011",300505
"96673","12071","2011",631053
"96674","12073","2011",278371
"96675","12075","2011",40151
"96676","12077","2011",8264
"96677","12079","2011",19130
"96678","12081","2011",327549
"96679","12083","2011",332286
"96680","12085","2011",147871
"96681","12086","2011",2544531
"96682","12087","2011",73967
"96683","12089","2011",74148
"96684","12091","2011",183102
"96685","12093","2011",39869
"96686","12095","2011",1170579
"96687","12097","2011",278636
"96688","12099","2011",1336760
"96689","12101","2011",466464
"96690","12103","2011",918455
"96691","12105","2011",609948
"96692","12107","2011",73652
"96693","12109","2011",196106
"96694","12111","2011",280416
"96695","12113","2011",155738
"96696","12115","2011",382226
"96697","12117","2011",426334
"96698","12119","2011",97975
"96699","12121","2011",43368
"96700","12123","2011",22662
"96701","12125","2011",15302
"96702","12127","2011",494464
"96703","12129","2011",30973
"96704","12131","2011",55602
"96705","12133","2011",24510
"96706","13001","2011",18459
"96707","13003","2011",8360
"96708","13005","2011",11145
"96709","13007","2011",3311
"96710","13009","2011",45175
"96711","13011","2011",18249
"96712","13013","2011",69844
"96713","13015","2011",100116
"96714","13017","2011",17591
"96715","13019","2011",19378
"96716","13021","2011",156211
"96717","13023","2011",13082
"96718","13025","2011",18561
"96719","13027","2011",15982
"96720","13029","2011",31267
"96721","13031","2011",72637
"96722","13033","2011",23506
"96723","13035","2011",23609
"96724","13037","2011",6625
"96725","13039","2011",50303
"96726","13043","2011",11209
"96727","13045","2011",110728
"96728","13047","2011",64753
"96729","13049","2011",13455
"96730","13051","2011",271623
"96731","13053","2011",11257
"96732","13055","2011",25685
"96733","13057","2011",217732
"96734","13059","2011",118229
"96735","13061","2011",3162
"96736","13063","2011",262031
"96737","13065","2011",6718
"96738","13067","2011",696507
"96739","13069","2011",42996
"96740","13071","2011",45772
"96741","13073","2011",128804
"96742","13075","2011",17033
"96743","13077","2011",129374
"96744","13079","2011",12585
"96745","13081","2011",23753
"96746","13083","2011",16600
"96747","13085","2011",22340
"96748","13087","2011",27651
"96749","13089","2011",698329
"96750","13091","2011",21614
"96751","13093","2011",14612
"96752","13095","2011",95063
"96753","13097","2011",133106
"96754","13099","2011",10790
"96755","13101","2011",4064
"96756","13103","2011",52692
"96757","13105","2011",19820
"96758","13107","2011",22492
"96759","13109","2011",10980
"96760","13111","2011",23648
"96761","13113","2011",107156
"96762","13115","2011",96161
"96763","13117","2011",181794
"96764","13119","2011",21972
"96765","13121","2011",947469
"96766","13123","2011",28325
"96767","13125","2011",3103
"96768","13127","2011",80111
"96769","13129","2011",55520
"96770","13131","2011",25097
"96771","13133","2011",16050
"96772","13135","2011",822415
"96773","13137","2011",43043
"96774","13139","2011",182269
"96775","13141","2011",9395
"96776","13143","2011",28465
"96777","13145","2011",32307
"96778","13147","2011",25417
"96779","13149","2011",11731
"96780","13151","2011",206911
"96781","13153","2011",143775
"96782","13155","2011",9676
"96783","13157","2011",60974
"96784","13159","2011",13832
"96785","13161","2011",15158
"96786","13163","2011",16769
"96787","13165","2011",8125
"96788","13167","2011",9999
"96789","13169","2011",28740
"96790","13171","2011",18160
"96791","13173","2011",10482
"96792","13175","2011",47891
"96793","13177","2011",28578
"96794","13179","2011",65179
"96795","13181","2011",7872
"96796","13183","2011",15088
"96797","13185","2011",111479
"96798","13187","2011",30457
"96799","13189","2011",21614
"96800","13191","2011",14223
"96801","13193","2011",14454
"96802","13195","2011",28174
"96803","13197","2011",8701
"96804","13199","2011",21598
"96805","13201","2011",6071
"96806","13205","2011",23400
"96807","13207","2011",26344
"96808","13209","2011",9030
"96809","13211","2011",17907
"96810","13213","2011",39365
"96811","13215","2011",195271
"96812","13217","2011",100444
"96813","13219","2011",33264
"96814","13221","2011",14708
"96815","13223","2011",143606
"96816","13225","2011",27786
"96817","13227","2011",29390
"96818","13229","2011",18774
"96819","13231","2011",17785
"96820","13233","2011",41281
"96821","13235","2011",11839
"96822","13237","2011",21240
"96823","13239","2011",2453
"96824","13241","2011",16257
"96825","13243","2011",7567
"96826","13245","2011",200568
"96827","13247","2011",85409
"96828","13249","2011",5044
"96829","13251","2011",14405
"96830","13253","2011",8767
"96831","13255","2011",64044
"96832","13257","2011",25750
"96833","13259","2011",6067
"96834","13261","2011",32068
"96835","13263","2011",6850
"96836","13265","2011",1705
"96837","13267","2011",25436
"96838","13269","2011",8440
"96839","13271","2011",16243
"96840","13273","2011",9392
"96841","13275","2011",44590
"96842","13277","2011",41159
"96843","13279","2011",27195
"96844","13281","2011",10580
"96845","13283","2011",6824
"96846","13285","2011",67629
"96847","13287","2011",8940
"96848","13289","2011",8827
"96849","13291","2011",21252
"96850","13293","2011",26920
"96851","13295","2011",68801
"96852","13297","2011",84630
"96853","13299","2011",36274
"96854","13301","2011",5677
"96855","13303","2011",20969
"96856","13305","2011",30294
"96857","13307","2011",2764
"96858","13309","2011",8079
"96859","13311","2011",27401
"96860","13313","2011",102920
"96861","13315","2011",9252
"96862","13317","2011",10229
"96863","13319","2011",9416
"96864","13321","2011",21512
"96865","16001","2011",401262
"96866","16003","2011",3981
"96867","16005","2011",83641
"96868","16007","2011",5956
"96869","16009","2011",9173
"96870","16011","2011",45893
"96871","16013","2011",21083
"96872","16015","2011",6986
"96873","16017","2011",40782
"96874","16019","2011",105813
"96875","16021","2011",10823
"96876","16023","2011",2833
"96877","16025","2011",1115
"96878","16027","2011",191354
"96879","16029","2011",6844
"96880","16031","2011",23106
"96881","16033","2011",954
"96882","16035","2011",8609
"96883","16037","2011",4325
"96884","16039","2011",26221
"96885","16041","2011",12810
"96886","16043","2011",13109
"96887","16045","2011",16692
"96888","16047","2011",15355
"96889","16049","2011",16462
"96890","16051","2011",26313
"96891","16053","2011",22520
"96892","16055","2011",140932
"96893","16057","2011",37855
"96894","16059","2011",7986
"96895","16061","2011",3806
"96896","16063","2011",5132
"96897","16065","2011",37908
"96898","16067","2011",20207
"96899","16069","2011",39438
"96900","16071","2011",4233
"96901","16073","2011",11376
"96902","16075","2011",22547
"96903","16077","2011",7780
"96904","16079","2011",12662
"96905","16081","2011",10161
"96906","16083","2011",78100
"96907","16085","2011",9636
"96908","16087","2011",10136
"96909","17001","2011",67211
"96910","17003","2011",7992
"96911","17005","2011",17726
"96912","17007","2011",54131
"96913","17009","2011",6882
"96914","17011","2011",34625
"96915","17013","2011",5049
"96916","17015","2011",15229
"96917","17017","2011",13629
"96918","17019","2011",203197
"96919","17021","2011",34702
"96920","17023","2011",16202
"96921","17025","2011",13725
"96922","17027","2011",38031
"96923","17029","2011",53624
"96924","17031","2011",5219780
"96925","17033","2011",19776
"96926","17035","2011",11080
"96927","17037","2011",104450
"96928","17039","2011",16548
"96929","17041","2011",19871
"96930","17043","2011",924831
"96931","17045","2011",18391
"96932","17047","2011",6669
"96933","17049","2011",34270
"96934","17051","2011",22378
"96935","17053","2011",13881
"96936","17055","2011",40033
"96937","17057","2011",36910
"96938","17059","2011",5490
"96939","17061","2011",13856
"96940","17063","2011",50099
"96941","17065","2011",8425
"96942","17067","2011",18999
"96943","17069","2011",4294
"96944","17071","2011",7216
"96945","17073","2011",50283
"96946","17075","2011",29500
"96947","17077","2011",60369
"96948","17079","2011",9754
"96949","17081","2011",38749
"96950","17083","2011",22879
"96951","17085","2011",22640
"96952","17087","2011",12855
"96953","17089","2011",519110
"96954","17091","2011",113519
"96955","17093","2011",116814
"96956","17095","2011",52705
"96957","17097","2011",701642
"96958","17099","2011",113533
"96959","17101","2011",16901
"96960","17103","2011",35609
"96961","17105","2011",38805
"96962","17107","2011",30270
"96963","17109","2011",32521
"96964","17111","2011",308504
"96965","17113","2011",170909
"96966","17115","2011",110684
"96967","17117","2011",47739
"96968","17119","2011",268636
"96969","17121","2011",39141
"96970","17123","2011",12487
"96971","17125","2011",14471
"96972","17127","2011",15281
"96973","17129","2011",12698
"96974","17131","2011",16316
"96975","17133","2011",33214
"96976","17135","2011",29864
"96977","17137","2011",35481
"96978","17139","2011",14856
"96979","17141","2011",53064
"96980","17143","2011",186754
"96981","17145","2011",22263
"96982","17147","2011",16679
"96983","17149","2011",16348
"96984","17151","2011",4498
"96985","17153","2011",5986
"96986","17155","2011",5976
"96987","17157","2011",33425
"96988","17159","2011",16190
"96989","17161","2011",147457
"96990","17163","2011",270048
"96991","17165","2011",24907
"96992","17167","2011",199038
"96993","17169","2011",7464
"96994","17171","2011",5229
"96995","17173","2011",22278
"96996","17175","2011",5842
"96997","17177","2011",47323
"96998","17179","2011",135850
"96999","17181","2011",17692
"97000","17183","2011",81414
"97001","17185","2011",11794
"97002","17187","2011",17836
"97003","17189","2011",14576
"97004","17191","2011",16661
"97005","17193","2011",14590
"97006","17195","2011",58286
"97007","17197","2011",680827
"97008","17199","2011",66732
"97009","17201","2011",293642
"97010","17203","2011",38844
"97011","18001","2011",34368
"97012","18003","2011",358974
"97013","18005","2011",77620
"97014","18007","2011",8856
"97015","18009","2011",12656
"97016","18011","2011",57915
"97017","18013","2011",15076
"97018","18015","2011",20043
"97019","18017","2011",38916
"97020","18019","2011",111490
"97021","18021","2011",26837
"97022","18023","2011",33034
"97023","18025","2011",10621
"97024","18027","2011",31950
"97025","18029","2011",49986
"97026","18031","2011",25902
"97027","18033","2011",42494
"97028","18035","2011",117901
"97029","18037","2011",42162
"97030","18039","2011",198279
"97031","18041","2011",24150
"97032","18043","2011",74978
"97033","18045","2011",17157
"97034","18047","2011",23040
"97035","18049","2011",20735
"97036","18051","2011",33524
"97037","18053","2011",69616
"97038","18055","2011",33032
"97039","18057","2011",283368
"97040","18059","2011",70363
"97041","18061","2011",39188
"97042","18063","2011",148664
"97043","18065","2011",49216
"97044","18067","2011",82797
"97045","18069","2011",37167
"97046","18071","2011",42917
"97047","18073","2011",33427
"97048","18075","2011",21335
"97049","18077","2011",32272
"97050","18079","2011",28155
"97051","18081","2011",141734
"97052","18083","2011",38473
"97053","18085","2011",77353
"97054","18087","2011",37469
"97055","18089","2011",494954
"97056","18091","2011",111317
"97057","18093","2011",46141
"97058","18095","2011",131002
"97059","18097","2011",911217
"97060","18099","2011",46938
"97061","18101","2011",10336
"97062","18103","2011",36649
"97063","18105","2011",140233
"97064","18107","2011",38338
"97065","18109","2011",69233
"97066","18111","2011",14086
"97067","18113","2011",47294
"97068","18115","2011",6052
"97069","18117","2011",19945
"97070","18119","2011",21489
"97071","18121","2011",17084
"97072","18123","2011",19423
"97073","18125","2011",12596
"97074","18127","2011",165511
"97075","18129","2011",25695
"97076","18131","2011",13229
"97077","18133","2011",37867
"97078","18135","2011",26033
"97079","18137","2011",28645
"97080","18139","2011",17285
"97081","18141","2011",266680
"97082","18143","2011",23907
"97083","18145","2011",44280
"97084","18147","2011",20969
"97085","18149","2011",23171
"97086","18151","2011",34068
"97087","18153","2011",21218
"97088","18155","2011",10632
"97089","18157","2011",175861
"97090","18159","2011",15816
"97091","18161","2011",7496
"97092","18163","2011",180468
"97093","18165","2011",16072
"97094","18167","2011",108330
"97095","18169","2011",32567
"97096","18171","2011",8470
"97097","18173","2011",60201
"97098","18175","2011",28196
"97099","18177","2011",68636
"97100","18179","2011",27738
"97101","18181","2011",24592
"97102","18183","2011",33358
"97103","19001","2011",7546
"97104","19003","2011",3994
"97105","19005","2011",14222
"97106","19007","2011",12848
"97107","19009","2011",6004
"97108","19011","2011",26078
"97109","19013","2011",131584
"97110","19015","2011",26288
"97111","19017","2011",24381
"97112","19019","2011",20911
"97113","19021","2011",20311
"97114","19023","2011",14966
"97115","19025","2011",10064
"97116","19027","2011",20860
"97117","19029","2011",13765
"97118","19031","2011",18358
"97119","19033","2011",43971
"97120","19035","2011",12024
"97121","19037","2011",12405
"97122","19039","2011",9317
"97123","19041","2011",16597
"97124","19043","2011",18017
"97125","19045","2011",49102
"97126","19047","2011",17217
"97127","19049","2011",69696
"97128","19051","2011",8771
"97129","19053","2011",8249
"97130","19055","2011",17632
"97131","19057","2011",40066
"97132","19059","2011",16859
"97133","19061","2011",94593
"97134","19063","2011",10089
"97135","19065","2011",20976
"97136","19067","2011",16095
"97137","19069","2011",10693
