zone;country;name;area;population
2629;IE;Loch Luíoch;28.70610669;324
2630;IE;Máistir Gaoithe;30.48174197;97
2631;IE;Maum;40.87243042;241
2632;IE;Toghroinn Fhíonáin;14.77191772;143
2633;IE;Trian Iarthach;26.36510291;318
2634;IE;Valencia;26.28089851;492
2635;IE;Ballinvoher;24.67178959;610
2636;IE;An Baile Dubh;33.00577878;106
2637;IE;Ballynacourty;22.26364736;227
2638;IE;Cé Bhréanainn;23.34994485;105
2639;IE;Castlegregory;24.3205241;911
2640;IE;An Clochán;35.17604649;259
2641;IE;Deelis;33.50314579;356
2642;IE;An Daingean;2.11967201;1522
2643;IE;Dún Chaoin;18.67821938;176
2644;IE;Dún Urlann;19.48113303;431
2645;IE;Na Gleannta;62.31171585;1948
2646;IE;Inch;20.82260742;114
2647;IE;Cill Maoilchéadair;20.10951811;402
2648;IE;Cill Chuáin;39.86585586;452
2649;IE;Cinn Aird;28.83090674;339
2650;IE;Lack;23.02756796;294
2651;IE;Márthain;14.14869203;317
2652;IE;An Mhin Aird;24.70275085;363
2653;IE;An Sráidbhaile;18.70189184;247
2654;IE;Ceann Trá;22.73175976;321
2655;IE;Ardea;34.15907757;189
2656;IE;Banawn;66.2931762;211
2657;IE;Cappagh;40.49334371;376
2658;IE;Castlecove;65.79766896;258
2659;IE;Dawros;51.92411806;548
2660;IE;Dromore;20.98798492;241
2661;IE;Glanlee;61.75121079;165
2662;IE;Glanlough;42.04088335;323
2663;IE;Glanmore;73.32616351;194
2664;IE;Greenane;31.72001459;266
2665;IE;Creamhghort;27.63226961;533
2666;IE;Fánaid Thuaidh;31.51184872;505
2667;IE;Fánaid Thiar;24.04321415;390
2668;IE;Glen;26.21100019;197
2669;IE;Glenalla;23.48985459;623
2670;IE;Grianfort;15.25262832;330
2671;IE;Killygarvan;12.47717026;99
2672;IE;Kilmacrenan;18.2125697;1468
2673;IE;Cnoc Colbha;17.60335836;258
2674;IE;Loch Caol;24.15423188;336
2675;IE;Millford;28.52905491;1497
2676;IE;Rathmelton;39.57231597;2416
2677;IE;Rathmullan;18.02184801;704
2678;IE;Ros Goill;21.73951256;848
2679;IE;Rosnakill;11.13037374;204
2680;IE;An Tearmann;44.86158626;443
2681;IE;Allt na Péiste;75.73421639;501
2682;IE;Castlefinn;24.59223173;1411
2683;IE;An Clochán;90.7022898;869
2684;IE;Cloghard;21.58057855;655
2685;IE;Clonleigh North;27.56702835;1362
2686;IE;Clonleigh South;23.47380718;2061
2687;IE;Convoy;42.7558062;2386
2688;IE;Dooish;21.19669146;862
2689;IE;Feddyglass;19.10465517;375
2690;IE;Figart;18.74573843;1066
2691;IE;Gleneely;60.30592163;1631
2692;IE;Goland;42.27821581;346
2693;IE;Killygordon;22.12554237;1248
2694;IE;Knock;24.59014022;1433
2695;IE;Lettermore;39.08754917;438
2696;IE;Mín Charraigeach;30.72228153;101
2697;IE;Raphoe;14.08690346;1393
2698;IE;St. Johnstown;23.42663459;1405
2699;IE;Stranorlar;41.33779017;4958
2700;IE;Treantaghmucklagh;25.79097347;761
2701;IE;Urney West;19.46617539;481
2702;IE;Carrickmacross Urban;1.43059955;1763.830823
2703;IE;Castleblayney Urban;0.75994952;725.2430305
2704;IE;Clones Urban;0.71538036;367.2824686
2705;IE;Monaghan Urban;1.91336506;2602.152302
2706;IE;Ballymackney;15.4015264;935
2707;IE;Bocks;16.65810886;694
2708;IE;Carrickmacross Rural;20.45959018;5838
2709;IE;Corracharra;12.79348629;304
2710;IE;Crossalare;15.80727085;727
2711;IE;Donaghmoyne;16.33386647;820
2712;IE;Drumboory;18.83858435;513
2713;IE;Drumcarrow;16.97089813;493
2714;IE;Drumgurra;20.63925269;578
2715;IE;Enagh;17.58411897;671
2716;IE;Inishkeen;20.24764761;995
2717;IE;Kilmurry;17.90165312;564
2718;IE;Kiltybegs;16.92349792;759
2719;IE;Lough Fea;16.73350027;666
2720;IE;Raferagh;21.09134805;552
2721;IE;Annayalla;19.1441541;679
2722;IE;Ballybay Rural;19.01469298;1175
2723;IE;Ballybay Urban;0.24535795;133.1414482
2724;IE;Carn;21.2340541;701
2725;IE;Castledaly;30.67298461;715
2726;IE;Glassan;15.74251842;901
2727;IE;Kilcumreragh;16.35068149;334
2728;IE;Killinure;22.89156508;398
2729;IE;Moate;21.33077835;3243
2730;IE;Mount Temple;17.19246005;673
2731;IE;Muckanagh;25.04952864;125
2732;IE;Tubbrit;28.38080881;648
2733;IE;Umma;20.69826538;267
2734;IE;Ardnagragh;15.71897196;328
2735;IE;Ballymore;20.84923182;692
2736;IE;Doonis;15.29521359;228
2737;IE;Drumraney;12.9720151;290
2738;IE;Noughaval;16.20301091;366
2739;IE;Piercetown;13.51816037;130
2740;IE;Templepatrick;15.14780477;190
2741;IE;Winetown;13.7691464;195
2742;IE;Boherquill;14.29660027;151
2743;IE;Coole;12.1793772;181
2744;IE;Coolure;21.92459003;766
2745;IE;Finnea;25.36673026;180
2746;IE;Glore;16.49855169;141
2747;IE;Knockarrow;18.05065663;152
2748;IE;Rathowen;15.69283272;368
2749;IE;Street;30.99293931;290
2750;IE;Ballinlough;8.72220154;200
2751;IE;Ballyhealy;11.63353852;240
2752;IE;Ballynaskeagh;14.35774002;263
2753;IE;Bracklin;18.01820984;285
2754;IE;Clonarney;21.35687441;490
2755;IE;Collinstown;13.6769581;384
2756;IE;Copperalley;15.12247527;298
2757;IE;Delvin;14.19609641;890
2758;IE;Faughalstown;16.00142541;233
2759;IE;Fore East;16.97234891;408
2760;IE;Fore West;21.83773558;380
2761;IE;Hilltown;20.80749222;293
2762;IE;Kilcumny;11.5448557;254
2763;IE;Killua;19.55115471;780
2764;IE;Killulagh;21.43265486;472
2765;IE;Kilpatrick;17.61607749;248
2766;IE;Kinturk;11.9777804;930
2767;IE;Riverdale;20.85330069;583
2768;IE;Rosmead;11.93148674;481
2769;IE;Ardnaglew;12.62400701;177
2770;IE;Ballinalack;18.87698794;517
2771;IE;Ballykilmore;18.91044471;937
2772;IE;Ballymorin;22.11847687;353
2773;IE;Ballynagore;19.11173329;479
2774;IE;Belvidere;20.75890852;677
2775;IE;Carrick;21.10905986;359
2776;IE;Castle;12.6070421;892
2777;IE;Castlelost;17.08940291;1665
2778;IE;Castletown;26.25793526;676
2779;IE;Churchtown;21.80547344;362
2780;IE;Cloghan;13.855358;315
2781;IE;Kilmeadan;19.89636659;682
2782;IE;Newcastle;17.39630442;560
2783;IE;Pembrokestown;15.20497621;523
2784;IE;Rathmoylan;15.92583974;1151
2785;IE;Reisk;26.04372312;978
2786;IE;Tramore;16.64596437;7520
2787;IE;Woodstown;18.10537639;685
2788;IE;Ardmore;12.54243602;808
2789;IE;Ballyheeny;17.18560662;589
2790;IE;Clashmore;18.66565022;372
2791;IE;Glenwilliam;8.97798819;194
2792;IE;Grallagh;19.21718052;250
2793;IE;Grange;12.95216998;239
2794;IE;Kinsalebeg;19.94840657;581
2795;IE;Templemichael;34.59282005;424
2796;IE;Ballybaan;7.20500311;12735
2797;IE;Baile an Bhriotaigh;2.47212181;197
2798;IE;Bearna;6.7422291;14416
2799;IE;An Caisleán;3.85084207;3223
2800;IE;Claddagh;0.77303081;2706.233622
2801;IE;Dangan;1.58156672;3173.71145
2802;IE;Eyre Square;0.938848;2360.886724
2803;IE;Cnoc na Cathrach;2.05788219;4333
2804;IE;Lough Atalia;1.21878231;1565.901947
2805;IE;Mionlach;8.22630242;5592
2806;IE;Mervue;0.90244682;2159.690578
2807;IE;Murroogh;2.95105038;3765
2808;IE;Newcastle;0.74273045;2208.527088
2809;IE;Rahoon;4.89157427;2256
2810;IE;Renmore;0.85345554;1715.23464
2811;IE;Rockbarton;0.72003379;1783.099598
2812;IE;Toghroinn San Niocláis;0.93249489;2692.915252
2813;IE;Salthill;0.85164716;2644.529201
2814;IE;Shantalla;0.55859995;1712.144758
2815;IE;Taylors Hill;0.7615331;2719.180919
2816;IE;Wellpark;0.81697063;1721.470886
2817;IE;Ballinasloe Urban;17.05034815;6632
2818;IE;Abbeygormacan;26.61907491;429
2819;IE;Ahascragh;33.45498486;683
2820;IE;Aughrim;24.78579367;637
2821;IE;Ballinasloe Rural;19.0805297;630
2822;IE;Ballymacward;17.46926387;261
2823;IE;Clonfert;31.18098604;403
2824;IE;Clontuskert;17.98773253;216
2825;IE;Kellysgrove;23.29649441;339
2826;IE;Kilconnell;28.64653215;630
2827;IE;Killaan;33.73105826;572
2828;IE;Killallaghtan;31.83636968;538
2829;IE;Killoran;19.24087253;241
2830;IE;Killure;36.69164652;621
2831;IE;Bellatrain;10.73055083;269
2832;IE;Broomfield;20.05294008;815
2833;IE;Carrickaslane;20.39233999;589
2834;IE;Carrickatee;14.85779376;338
2835;IE;Castleblayney Rural;27.30330637;4581
2836;IE;Church Hill;24.65577608;666
2837;IE;Creeve;24.96525333;699
2838;IE;Greagh;16.14263593;375
2839;IE;Laragh;15.51684471;682
2840;IE;Mullyash;22.08969441;316
2841;IE;Aghabog;21.75220173;338
2842;IE;Anny;21.86663337;371
2843;IE;Clones Rural;27.26474505;2428
2844;IE;Cormeen;23.57530601;494
2845;IE;Currin;24.80108512;713
2846;IE;Dawsongrove;25.07886086;606
2847;IE;Drum;16.25636917;239
2848;IE;Drummully;9.87588605;100
2849;IE;Killeevan;17.34071397;396
2850;IE;Killynenagh;17.04895233;176
2851;IE;Lisnaveane;22.04302251;496
2852;IE;Newbliss;18.92867896;844
2853;IE;St. Tierney;13.5090795;331
2854;IE;Anketell Grove;25.13322141;1199
2855;IE;Bellanode;23.6566274;1344
2856;IE;Bragan;21.8296207;389
2857;IE;Caddagh;22.32179002;543
2858;IE;Castleshane;22.28212269;905
2859;IE;Clones;19.24218676;490
2860;IE;Clontibret;23.45885681;766
2861;IE;Derrygorry;14.68409162;309
2862;IE;Drumhillagh;23.74656187;640
2863;IE;Drumsnat;14.6606656;993
2864;IE;Emyvale;15.54007465;1100
2865;IE;Enagh;13.23921187;565
2866;IE;Figullar;17.61436159;598
2867;IE;Glaslough;22.95634496;994
2868;IE;Kilmore;13.4664571;517
2869;IE;Kilmacshane;30.31603546;349
2870;IE;Kiltormer;26.27267054;500
2871;IE;Laurencetown;21.50076786;380
2872;IE;Lismanny;22.22705281;258
2873;IE;Oatfield;22.78474445;364
2874;IE;Ballynakill;46.34222935;437
2875;IE;Binn an Choire;107.0477772;217
2876;IE;Bunowen;29.63984044;401
2877;IE;Cleggan;19.19166169;296
2878;IE;Clifden;34.67191943;1895
2879;IE;Cushkillary;64.01801491;224
2880;IE;Derrycunlagh;35.47807311;65
2881;IE;Derrylea;42.32087773;424
2882;IE;Doonloughan;13.96347089;77
2883;IE;Errislannan;20.56296366;198
2884;IE;An Uillinn;36.3352183;102
2885;IE;Inishbofin;13.11484492;147
2886;IE;An Cnoc Buí;35.9996391;694
2887;IE;Maíros;87.96880047;333
2888;IE;Abhainn Ghabhla;54.19655593;218
2889;IE;Rinvyle;55.11366372;1162
2890;IE;Cloch na Rón;27.98338331;265
2891;IE;Sillerna;23.39540362;382
2892;IE;Scainimh;41.55431649;632
2893;IE;Eanach Dhúin;47.76930253;1803
2894;IE;Aughrim;33.52297103;1584
2895;IE;Baile an Teampaill;15.09566773;1127
2896;IE;Ballynacourty;15.78184802;1057
2897;IE;Bearna;23.20831766;3524
2898;IE;Belleville;20.95054162;581
2899;IE;An Carn Mór;19.32085761;2096
2900;IE;Ceathrú an Bhrúnaigh;14.43572393;776
2901;IE;Baile Chláir;27.26474351;2494
2902;IE;Clarinbridge;29.04033732;4445
2903;IE;Deerpark;18.49916656;1418
2904;IE;Na Forbacha;27.70541064;1402
2905;IE;Galway Rural;10.65378245;295
2906;IE;Árainn;47.32639023;1143
2907;IE;Kilcummin;55.12536017;1281
2908;IE;Cill Aithnín;70.12521055;1238
2909;IE;Leacach Beag;19.92378759;1415
2910;IE;Carlow Urban;1.8448356;5994
2911;IE;Graigue Urban;0.520745;1437.896114
2912;IE;Clonmore;28.11700531;519
2913;IE;Hacketstown;22.0676482;1082
2914;IE;Haroldstown;11.5355681;334
2915;IE;Kineagh;18.02426691;296
2916;IE;Rahill;16.42503128;635
2917;IE;Rathvilly;12.71623164;1058
2918;IE;Tiknock;10.75398343;341
2919;IE;Williamstown;15.53161958;256
2920;IE;Agha;12.32346012;480
2921;IE;Ballinacarrig;16.2596848;1579
2922;IE;Ballintemple;28.33517901;563
2923;IE;Ballon;9.79060533;824
2924;IE;Ballyellin;15.7942565;445
2925;IE;Ballymoon;14.08393064;372
2926;IE;Borris;16.04862234;1114
2927;IE;Burton Hall;6.10719967;135
2928;IE;Carlow Rural;22.10948948;14275
2929;IE;Clogrenan;17.78431788;1062
2930;IE;Clonegall;23.36216399;898
2931;IE;Corries;17.63847419;495
2932;IE;Cranemore;36.54760052;1047
2933;IE;Fennagh;18.9585959;725
2934;IE;Garryhill;23.85151785;494
2935;IE;Grangeford;14.17350036;411
2936;IE;Glendree;17.83917924;207
2937;IE;Kilkishen;21.01518927;1185
2938;IE;Killanena;36.12720223;273
2939;IE;Killuran;22.85094671;490
2940;IE;Kiltannon;18.86658846;170
2941;IE;Kyle;17.08721772;260
2942;IE;Loughea;22.46554372;134
2943;IE;Newgrove;22.34325972;268
2944;IE;Quin;18.40969625;1444
2945;IE;Rathclooney;12.24910836;219
2946;IE;Rossroe;16.12147556;559
2947;IE;Toberbreeda;15.96297822;140
2948;IE;Tulla;19.46254078;1133
2949;IE;Ballinlough A;0.16579743;703.7804678
2950;IE;Ballinlough B;0.49004148;2065.869405
2951;IE;Ballinlough C;0.53222521;1697.490538
2952;IE;Ballyphehane A;0.11575613;471.0807494
2953;IE;Ballyphehane B;0.42689102;1053.038085
2954;IE;Bishopstown A;1.63343269;654
2955;IE;Bishopstown B;0.96483871;1092.837112
2956;IE;Bishopstown C;1.66555721;6239
2957;IE;Bishopstown D;0.598851;1360.394553
2958;IE;Bishopstown E;1.01062485;5599
2959;IE;Blackpool A;0.15336099;781.6113282
2960;IE;Blackpool B;0.52324819;2493.30657
2961;IE;Browningstown;0.36115628;1054.203854
2962;IE;Centre A;0.33943302;1969.708184
2963;IE;Centre B;0.28255182;1853.998708
2964;IE;Churchfield;0.28353914;1103.471933
2965;IE;Dun Laoghaire-East Central;0.4439051;1581.023805
2966;IE;Dun Laoghaire-Glasthule;0.73734505;3028.835882
2967;IE;Dun Laoghaire-Glenageary;0.58318664;2713.39089
2968;IE;Dun Laoghaire-Monkstown Farm;0.33948051;1586.794571
2969;IE;Dun Laoghaire-Mount Town;0.33405371;1504.496092
2970;IE;Dun Laoghaire-Sallynoggin East;0.74928073;2553.80779
2971;IE;Dun Laoghaire-Sallynoggin South;0.40816081;1758.142373
2972;IE;Dun Laoghaire-Sallynoggin West;0.61188954;2464.501968
2973;IE;Dun Laoghaire-Sandycove;0.97707772;2928.863449
2974;IE;Dun Laoghaire-Salthill;0.54313795;1535.327937
2975;IE;Dun Laoghaire-West Central;0.48894633;1460.374558
2976;IE;Foxrock-Beechpark;0.54110828;1543.553937
2977;IE;Foxrock-Carrickmines;2.8288336;3995
2978;IE;Foxrock-Deansgrange;1.00894155;3193.813037
2979;IE;Foxrock-Torquay;0.96874608;1641.160588
2980;IE;Glencullen;33.85412204;20147
2981;IE;Killiney North;2.20447325;4780.964616
2982;IE;Killiney South;1.56596617;9376
2983;IE;Shankill-Rathmichael;14.92894121;8748
2984;IE;Shankill-Rathsallagh;0.99212374;2736.755287
2985;IE;Shankill-Shanganagh;2.9839095;2255
2986;IE;Stillorgan-Deerpark;1.01284647;3281.555368
2987;IE;Stillorgan-Kilmacud;0.91950652;3661.453972
2988;IE;Stillorgan-Leopardstown;0.55957842;2230.410976
2989;IE;Stillorgan-Merville;1.12896915;8575
2990;IE;Stillorgan-Mount Merrion;0.87726861;3165.148489
2991;IE;Stillorgan-Priory;0.55048976;1747.827336
2992;IE;Tibradden;13.37637617;233
2993;IE;Athy East Urban;2.18960615;5688
2994;IE;Athy West Urban;1.69277231;2380.592172
2995;IE;Naas Urban;18.25521588;20646
2996;IE;Athy Rural;34.16338701;5038
2997;IE;Ballaghmoon;10.8880578;320
2998;IE;Ballitore;12.77996694;1035
2999;IE;Ballybrackan;12.40183941;713
3000;IE;Ballyshannon;26.12473936;1623
3001;IE;Belan;10.81875708;235
3002;IE;Bert;10.86245135;160
3003;IE;Burtown;20.61349894;449
3004;IE;Carrigeen;30.11473644;620
3005;IE;Castledermot;19.30063058;2229
3006;IE;Churchtown;18.73356275;507
3007;IE;Dunmanoge;14.51314233;345
3008;IE;Fontstown;18.35730948;511
3009;IE;Graney;26.62254613;483
3010;IE;Grangemellon;18.35511577;672
3011;IE;Harristown;20.86101523;546
3012;IE;Inchaquire;12.23865704;244
3013;IE;Johnstown;8.67599115;196
3014;IE;Kilberry;16.96458641;643
3015;IE;Kildangan;15.05713812;683
3016;IE;Kilkea;18.23586487;362
3017;IE;Kilrush;18.00223179;540
3018;IE;Lackagh;25.57045974;934
3019;IE;Monasterevin;27.38485779;4837
3020;IE;Moone;17.56362491;393
3021;IE;Narraghmore;16.81500782;847
3022;IE;Nurney;12.57976693;1058
3023;IE;Quinsborough;14.53220763;148
3024;IE;Skerries;14.99599917;603
3025;IE;Balraheen;33.30938085;3036
3026;IE;Celbridge;17.58766127;14450
3027;IE;Cloncurry;34.01661545;1430
3028;IE;Donaghcumper;24.33683763;8207
3029;IE;Kilcock;16.41367943;7045
3030;IE;Leixlip;11.38498806;14238
3031;IE;Maynooth;33.72381386;15763
3032;IE;Straffan;26.03279818;2125
3033;IE;Ballynadrumny;19.59398307;532
3034;IE;Cadamstown;20.36228976;1331
3035;IE;Carbury;44.68920087;1283
3036;IE;Carrick;15.46778333;262
3037;IE;Cloncurry;15.7467482;367
3038;IE;Drehid;15.53708269;315
3039;IE;City Hall A;0.21200616;866.9587758
3040;IE;City Hall B;0.28207461;876.0621975
3041;IE;Commons;1.28013207;1691.516043
3042;IE;Evergreen;0.19693664;964.7332626
3043;IE;Fair Hill A;0.14960315;661.6115178
3044;IE;Fair Hill B;0.17980887;884.1646773
3045;IE;Fair Hill C;0.83439521;2376.603989
3046;IE;Farranferris A;0.25348992;1247.545037
3047;IE;Farranferris B;0.14146188;407.0504607
3048;IE;Farranferris C;0.31644886;1610.808008
3049;IE;Gillabbey A;0.335314;2378.766136
3050;IE;Gillabbey B;0.25550333;1215.209018
3051;IE;Gillabbey C;0.41520502;1615.153258
3052;IE;Glasheen A;0.26237798;1021.965521
3053;IE;Glasheen B;0.14549842;724.8729804
3054;IE;Glasheen C;0.55954747;2473.853086
3055;IE;Greenmount;0.28758087;1964.963372
3056;IE;Gurranebraher A;0.08172983;632.3593467
3057;IE;Gurranebraher B;0.07308796;441.5667004
3058;IE;Gurranebraher C;0.12731101;1069.608422
3059;IE;Gurranebraher D;0.08178865;435.788437
3060;IE;Gurranebraher E;0.14246498;692.2309048
3061;IE;Knocknaheeny;1.19649205;5549.10935
3062;IE;Knockrea A;0.42868901;903.9342862
3063;IE;Knockrea B;1.55918941;3245
3064;IE;Mahon A;1.9079959;4349.748028
3065;IE;Mahon B;3.11736911;6121
3066;IE;Mahon C;0.97811587;2807.443442
3067;IE;Mardyke;0.38361004;1717.497389
3068;IE;Mayfield;0.72905721;1860.031858
3069;IE;Montenotte A;0.33128265;1277.167964
3070;IE;Montenotte B;0.75185702;1873.862606
3071;IE;Pouladuff A;0.16296137;702.7960572
3072;IE;Pouladuff B;0.50026613;1525.105973
3073;IE;St. Patrick's A;0.43691398;2137.444269
3074;IE;St. Patrick's B;0.25384439;1419.781771
3075;IE;St. Patrick's C;0.10124906;533.234311
3076;IE;Shanakiel;1.3223432;3386
3077;IE;Shandon A;0.18394299;1216.74854
3078;IE;Shandon B;0.10656875;675.7696454
3079;IE;South Gate A;0.20813731;943.3694145
3080;IE;South Gate B;0.06897588;467.2068923
3081;IE;Sunday's Well A;0.3437526;1112.831046
3082;IE;Sunday's Well B;0.19792716;1317.833788
3083;IE;The Glen A;0.84496197;2537.399413
3084;IE;The Glen B;0.78213489;2303.844334
3085;IE;The Lough;0.3273003;1900.859568
3086;IE;Tivoli A;1.05562021;7208
3087;IE;Tivoli B;1.78724144;4040
3088;IE;Togher A;0.67251951;2897.472988
3089;IE;Togher B;0.1213619;614.9931271
3090;IE;Tramore A;0.26629775;843.4763018
3091;IE;Tramore B;0.30617277;989.0447008
3092;IE;Tramore C;1.18769725;5745
3093;IE;Turner's Cross A;0.18438218;703.0563893
3094;IE;Turner's Cross B;0.17232909;944.4168493
3095;IE;Caltragh;14.48967428;260
3096;IE;Carnagh;31.61197952;836
3097;IE;Carrowreagh;28.44474071;487
3098;IE;Castlesampson;28.57715969;440
3099;IE;Cloonburren;18.03325153;209
3100;IE;Cloonown;11.26517307;280
3101;IE;Crannagh;25.63980513;1275
3102;IE;Creagh;28.17597179;1007
3103;IE;Culliagh;15.88766331;170
3104;IE;Drumlosh;12.65788408;315
3105;IE;Dysart;23.82308941;252
3106;IE;Kilcar;15.69669867;327
3107;IE;Kiltoom;32.2302576;1551
3108;IE;Lecarrow;25.58033676;290
3109;IE;Moore;20.27909931;357
3110;IE;Rockhill;19.85496934;489
3111;IE;Taghboy;18.11663535;571
3112;IE;Taghmaconnell;19.13445036;297
3113;IE;Thomastown;24.10147607;652
3114;IE;Turrock;21.24733382;317
3115;IE;Aghafin;17.70837015;146
3116;IE;Aughrim East;20.60387381;233
3117;IE;Aughrim West;18.52324882;174
3118;IE;Ballyfarnan;7.57812913;225
3119;IE;Ballyformoyle;12.21011861;159
3120;IE;Boyle Rural;26.10828442;1910
3121;IE;Boyle Urban;3.0409116;1138
3122;IE;Breedoge;19.02941722;257
3123;IE;Cloonteen;18.12545429;374
3124;IE;Creeve;13.89841511;160
3125;IE;Croghan;23.95694904;371
3126;IE;Crossna;18.0600741;200
3127;IE;Danesfort;13.33220657;968
3128;IE;Estersnow;12.01677352;82
3129;IE;Keadew;23.39777036;572
3130;IE;Kilbryan;26.4547523;333
3131;IE;Kilcolagh;11.35327256;244
3132;IE;Killukin;11.9275397;600
3133;IE;Killummod;12.18590433;109
3134;IE;Kilmacumsy;18.88434664;183
3135;IE;Kilmore;19.143907;178
3136;IE;Lisgarve;16.46968322;154
3137;IE;Lough Allen;10.33356483;135
3138;IE;Mantua;15.7553872;63
3139;IE;Oakport;15.64403474;414
3140;IE;Rockingham;31.06271813;369
3141;IE;Rushfield;20.36464676;358
3142;IE;Tivannagh;21.40856269;291
3143;IE;Tumna North;13.86787589;185
3144;IE;Tumna South;17.02415195;212
3145;IE;Dunfierth;22.45438429;806
3146;IE;Killinthomas;15.03448689;609
3147;IE;Kilpatrick;20.57142717;814
3148;IE;Kilrainy;21.58453289;841
3149;IE;Lullymore;21.47953668;210
3150;IE;Rathangan;14.43905249;2564
3151;IE;Thomastown;20.05756406;612
3152;IE;Windmill Cross;13.98703424;1764
3153;IE;Ballymore Eustace;17.04379782;1558
3154;IE;Kenmare;55.60806239;3179
3155;IE;Kilgarvan;67.78283268;443
3156;IE;Loughbrin;62.54513253;148
3157;IE;Reen;21.03466429;180
3158;IE;Sneem;65.80108429;753
3159;IE;Tahilla;42.04533145;169
3160;IE;Aghadoe;10.46769786;1000
3161;IE;Aglish;8.76533098;340
3162;IE;Brewsterfield;28.179724;620
3163;IE;Caragh;36.03465038;1016
3164;IE;Churchtown;26.95958003;504
3165;IE;Clydagh;60.47955655;119
3166;IE;Coolies;29.78235147;683
3167;IE;Coom;70.88656079;2117
3168;IE;Curraghmore;52.59389129;285
3169;IE;Currans;10.12984268;254
3170;IE;Doocarrig;38.4788246;726
3171;IE;Dromin;20.97679705;726
3172;IE;Dunloe;41.17888799;816
3173;IE;Flesk;58.42404543;409
3174;IE;Headfort;18.2993953;702
3175;IE;Kilbonane;16.00149698;507
3176;IE;Kilcummin;38.54608074;1919
3177;IE;Kilfelim;11.58845943;214
3178;IE;Kilgobnet;28.77118608;915
3179;IE;Killarney Rural;62.72794047;8147
3180;IE;Killeentierna;33.75766247;850
3181;IE;Killorglin;36.0969239;4169
3182;IE;Kilnanare;37.09440002;1120
3183;IE;Knocknahoe;16.84288556;427
3184;IE;Lahard;19.11703515;837
3185;IE;Milltown;28.6861837;2174
3186;IE;Molahiffe;35.79065466;1432
3187;IE;Muckross;107.9053551;805
3188;IE;Rathmore;39.40150502;1761
3189;IE;Rockfield;9.60414261;444
3190;IE;Astee;23.04641904;490
3191;IE;Ballincloher;12.40926773;412
3192;IE;Ballyconry;11.26905387;429
3193;IE;Ballyduff;13.07068914;810
3194;IE;Ballyegan;13.28144689;106
3195;IE;Ballyhorgan;18.22841544;406
3196;IE;Beal;7.95661103;145
3197;IE;Carrig;10.56336429;410
3198;IE;Causeway;11.47859489;682
3199;IE;Cloontubbrid;12.63001918;382
3200;IE;Drommartin;17.80698172;557
3201;IE;Duagh;13.94601136;519
3202;IE;Ennismore;17.98651152;539
3203;IE;Gullane;15.5094131;287
3204;IE;Gunsborough;16.67366007;392
3205;IE;Kilfeighny;37.01305818;943
3206;IE;Killehenny;20.45258765;1635
3207;IE;Killury;18.63586624;476
3208;IE;Kilmeany;25.73182184;741
3209;IE;Kilshenane;33.45310212;229
3210;IE;Kiltomy;16.76621516;474
3211;IE;Leitrim;19.69613524;503
3212;IE;Lislaughtin;25.56932919;564
3213;IE;Lisselton;20.94996674;403
3214;IE;Listowel Rural;28.16929454;1343
3215;IE;Lixnaw;11.68694139;1029
3216;IE;Moynsha;20.16572154;529
3217;IE;Newtownsandes;37.32627877;1164
3218;IE;Rathea;23.77779681;460
3219;IE;Shronowen;15.2381663;229
3220;IE;Tarbert;16.82063454;775
3221;IE;Tarmon;20.23285488;406
3222;IE;Trienearagh;30.52066069;468
3223;IE;Urlee;12.61905203;343
3224;IE;Abbeydorney;25.85032785;1122
3225;IE;Arabela;26.97086366;1293
3226;IE;Ardfert;7.97451505;900
3227;IE;Ballyegan;14.17648574;296
3228;IE;Ballyheige;23.10430271;1442
3229;IE;Ballynahaglish;19.26218357;1310
3230;IE;Ballynorig;17.83153334;395
3231;IE;Ballyseedy;20.66902427;2563
3232;IE;Banna;19.92719879;790
3233;IE;Baurtregaum;25.88429815;458
3234;IE;Blennerville;12.99379299;422
3235;IE;Boolteens;21.81580048;439
3236;IE;Brosna;23.6328316;622
3237;IE;Carker;21.62454184;380
3238;IE;Castleisland;36.32035023;3368
3239;IE;Clogherbrien;22.57690543;1614
3240;IE;Cordal;23.7480262;327
3241;IE;Crinny;16.74074414;268
3242;IE;Derreen;21.52694333;144
3243;IE;Doon;10.4202718;757
3244;IE;Gneeves;24.74214704;440
3245;IE;Kerryhead;21.81595269;569
3246;IE;Kilflyn;19.03356704;327
3247;IE;Kilgobban;33.12650626;271
3248;IE;Killahan;14.90572261;385
3249;IE;Kilmurry;24.75676069;253
3250;IE;Kiltallagh;19.24412031;626
3251;IE;Knockglass;9.01930005;347
3252;IE;Clonfad;18.80630282;411
3253;IE;Clonlost;20.24336175;511
3254;IE;Derrymore;11.24729711;248
3255;IE;Dysart;19.11305773;207
3256;IE;Emper;19.59216051;202
3257;IE;Enniscoffey;19.78419969;514
3258;IE;Gaybrook;14.83554003;382
3259;IE;Glenlough;23.75997973;188
3260;IE;Greenpark;15.11709348;238
3261;IE;Griffinstown;25.7467912;640
3262;IE;Hopestown;14.83151441;510
3263;IE;Huntingdon;19.03819968;456
3264;IE;Jamestown;14.29700522;158
3265;IE;Kilbeggan;17.66934337;1609
3266;IE;Kilbixy;24.40311453;564
3267;IE;Killare;28.64030944;398
3268;IE;Killucan;14.36885228;1918
3269;IE;Kinnegad;14.12578368;2857
3270;IE;Knockdrin;22.79766198;629
3271;IE;Lackan;7.00804853;131
