"zone","mass_grand_t_10m2","mass_building_dcmix_hr","mass_building_dcmix_lr","mass_building_dcmix_mr","mass_building_irh","mass_building_light","mass_building_sdr_hr","mass_building_sdr_lr","mass_building_sdr_mr","mass_building_sky","mass_building","mass_other_airport","mass_other_parking","mass_other_remaining_impervious","mass_other","mass_rail_bridge","mass_rail_other","mass_rail_railway","mass_rail_subway_elevated","mass_rail_subway_surface","mass_rail_subway","mass_rail","mass_rail_tram","mass_rail_tunnel","mass_street_bridge_motorway","mass_street_bridge_other","mass_street_cycleway","mass_street_footway","mass_street_gravel","mass_street_living_street","mass_street_motorway_elevated","mass_street_motorway_link","mass_street_motorway","mass_street_other_elevated","mass_street_other","mass_street_pedestrian","mass_street_primary_link","mass_street_primary","mass_street_residential","mass_street_secondary_link","mass_street_secondary","mass_street_tertiary_link","mass_street_tertiary","mass_street","mass_street_trunk_link","mass_street_trunk","mass_street_tunnel"
27,37579420.3632812,0,4775.56701660156,79895.7115478516,1588189.75,1117075.56074905,0,8304271.15692139,1705736.59375,0,12799949.1239014,2044672.83007812,665954.140625,2281999.375,4992620.375,44415.7783203125,0,219307.40625,0,0,0,491454.015625,0,227731.59375,0,1655197.8125,1864.94077301025,302750.1875,128610.95703125,0,0,0,0,11343.6431274414,10098448.7460938,6224.38732910156,0,582216.0625,1294868.546875,0,814997.8125,605.066589355469,1330376.546875,19295365.9960938,57278.978515625,3001920,8672.08651733398
28,27602706.3046875,0,1118.44580078125,23098.431640625,1654719.2345047,885099.250732422,0,7269406.73828125,2276305.47192383,0,12109743.0117188,65138,388317.887695312,3354535.28320312,3807994.671875,44520.48046875,43867.4375,236250.078125,0,0,0,409389.96875,0,84752.453125,142388.515625,1699960.37304688,9138.88310623169,214784.880859375,404816.232116699,68.8802032470703,14752.3359375,10058.2001953125,85091.2109375,4415.25012207031,5460067.33203125,0,4121.22705078125,248657.28729248,1171486.09814453,0,588971.3125,0,506500.559082031,11275539.8867188,0,707419.4375,2832.37768554688
29,25604856,21487.447265625,13814.37890625,899780.125,2169539.75,742447.8125,0,7317827,3163128.75,0,14328036,0,741342.625,4704839.5,5446183,50448.84765625,1613.27905273438,102306,0,0,0,154368.21875,0,0,66.3440399169922,343794.375,19283.673828125,73192,5544.412109375,0,0,0,19010.873046875,5201.439453125,626391.6875,93387,1976.4541015625,297184.71875,3469721.25,4956.5576171875,159991.25,202.211364746094,188569.15625,5676264,532.254333496094,366422.0625,836.9462890625
30,33910644.3125,2902.51098632812,1075.76513671875,56839.2890625,1845657.47070312,1083471.50976562,27564.291015625,8355511.578125,2477897.37695312,0,13850944.390625,167090.671875,860542.272949219,3083898.39550781,4111531.35546875,139930.289794922,8333.427734375,283585.120849609,0,0,0,431849.51953125,0,0,284848.1875,1370047.125,11378.2119140625,416348.075195312,76308.8250732422,2347.22534179688,3983.400390625,57122.90625,1413356,13003.3056640625,6246459.640625,24685.599609375,0,821675.927734375,2542688.3359375,0,906009.012695312,586.256225585938,965955.3203125,15516317.71875,3742.94946289062,353291.53125,2501.3818359375
31,28342743.2734375,0,6694.669921875,25198.484375,2347285.51098633,881098.182128906,15875.3662109375,7042446.84667969,1567378.07434082,0,11885969.2998047,316873.9375,751670.625,3349543.14523315,4418095.64523315,27923.234375,104840.96875,122957.578125,0,0,0,281107.40625,0,25385.646484375,97786.375,1340651.23632812,6742.5400390625,221377.1875,55266.40234375,2967.14697265625,11768.841796875,221408.234375,1360819.625,18708.765625,3668187.62109375,8690.8271484375,1858.45678710938,524749.875,2243380.25,853.025268554688,603166.4375,3204.03100585938,513767.6875,11757563.3398438,91894.234375,759599.1875,699.819580078125
32,36781239.90625,27664.2265625,2616.4306640625,151735.015625,2474031.33935547,1037575.06445312,87494.671875,9583149.96875,1922950.70288086,0,15287221.0859375,48328.85546875,1273819.375,3781918.69921875,5104057.44921875,72523.1328125,537.144470214844,383738.556640625,0,0,0,481884.619140625,0,25085.740234375,110349.1015625,1641798.08447266,17399.240234375,556437.498046875,209503.283111572,40651.25,8344.6767578125,104687.078125,561059.8125,18395.2795295715,4527145.25,21322.38671875,41755.41796875,587953.25,4781361.99511719,514.301208496094,271475.1875,5298.25146484375,1403377.66308594,15908021.65625,171253.140625,790838.5,37114.06640625
33,27098893.5,0,3209.03515625,16744.87109375,1228050.890625,879323.609375,0,7973643,927317.75,0,11028277.5,314262.06640625,768780.671875,2651355.1875,3734400.25,53727.130859375,56028.51171875,228969.484375,0,0,0,388064.140625,0,49339.388671875,0,1229132.03125,7635.08129882812,303118.453125,209762.14453125,2063.7568359375,0,40040.81640625,114578.125,11423.1051025391,4296243.8125,1323.29467773438,0,243949.30859375,2496905.375,0,514209.59375,0,1289351.65625,11948136,219532.375,968058.484375,808.5751953125
34,24077723.5,0,82.6314926147461,100327.259132385,2009816.625,771930.890625,8151.150390625,7536400.25,1012307.609375,0,11439007.75,216292.921875,1148421.5,3764280.25,5128992.875,41859.5771484375,14472.7490234375,276687.35546875,0,0,0,335381.0625,0,2361.16040039062,271375.564453125,486779.78125,26725.1147460938,107529.25390625,13044.5622558594,3632.10620117188,14010.6560058594,136102.59765625,388188.390625,5543.9287109375,990976.0625,917.961181640625,0,348024.7734375,3573457.25,738.045532226562,214465.0625,786.900024414062,587840.890625,7174321.25,0,0,4180.00280761719
35,21531816.5,0,5457.14404296875,51563.36328125,1397531.859375,828227.96875,0,7899751.625,559040.1953125,0,10741561.625,271467.84375,803158.859375,3224874.3125,4299499.6875,33826.32421875,3303.46923828125,98335.2578125,0,0,0,169167.7265625,0,33702.49609375,47843.53125,410188.29296875,11143.6853027344,96043.15234375,15900.3764648438,10338.6552734375,4386.1796875,53473.59765625,507542.25,4449.47009277344,955905.984375,194.719024658203,16254.1213378906,232306.125,3227131.9375,0,63655.265625,2663.23364257812,658328.1875,6321593.25,0,0,3849.00738525391
36,12384933.5,802.289916992188,14902.5908203125,27963.7353515625,1133476.859375,474592.3359375,0,4429615.25,449704.859375,0,6531062.125,830.1357421875,506482.828125,2206147.625,2713461.5,321.330200195312,1281.02496337891,0,0,0,0,1602.35516357422,0,0,0,163802.10546875,4894.35290527344,15827.267578125,0,0,0,0,0,1331.67990112305,525972.65625,17066.3935546875,0,36225.8190307617,2115142.78125,1095.41491699219,66307.552734375,0,190619.3125,3138810.125,0,0,524.864624023438
37,18653892,0,632.173706054688,68380.9765625,677059.3125,625293.0625,0,6131485,928278.5,0,8431130,634042.6875,599095.8125,2311684.5,3544824.25,13445.3232421875,2000.9091796875,136537.953125,0,0,0,151984.265625,0,0,27329.0078125,904834.1875,2749.6884765625,109203.03125,82017.4453125,45872.8828125,6225.21240234375,25282.865234375,380785.6875,6442.0615234375,1288998,5399.1484375,386.961547851562,389486.375,2548028.5,0,258964.78125,1802.65954589844,387053.40625,6525948,0,54196.67578125,884.231384277344
38,20197024,0,22223.90234375,109437.4921875,1182299.75,769130.5,0,7459067,534734.0625,0,10076894,0,732278.875,3542124,4274398.5,3722.37573242188,6923.81005859375,53915.26171875,0,0,0,64561.43359375,0,0,35906.34375,575821.25,11526.638671875,92010.9140625,15198.7529296875,703.372863769531,3550.30444335938,53551.6484375,45488.47265625,5735.04052734375,501983.25,14340.3271484375,1436.7900390625,113975.984375,3396570,0,101356.203125,0,473319.125,5781168,106121.5390625,231763.390625,803.8466796875
39,43995542,70607.578125,12550.3206787109,405628.109375,1908567.0625,1469899.9375,0,13035169,1277789.375,0,18180214,36347.9765625,1521137.375,5421722.625,6979207.5,39520.00390625,12025.7602539062,401210.59375,0,0,0,458690.703125,0,5934.580078125,15135.9189453125,2551608.5,13354.1865234375,270560.296875,462434.90625,0,4619.51025390625,20136.693359375,352740.5625,16920.6298828125,5266735,7462.90600585938,50789.1586914062,844035.34375,4554910.5,1053.462890625,921154.40625,2210.21716308594,1995890.875,18377415,54246.24609375,968744,2690.5224609375
40,16937152,807.871826171875,3067.71899414062,260159.1875,1422212,512120.46875,20245.732421875,5125088,1445147,0,8788848,444003,750652.5625,3088150,4282807,28287.888671875,868.783447265625,98285.125,0,0,0,132882.15625,0,5440.38427734375,0,346833.71875,5234.46044921875,36866.39453125,17738.818359375,19273.20703125,4805.2001953125,22474.869140625,15780.06640625,5990.52880859375,586253.5625,13782.6611328125,8499.2724609375,129327.375,2057450,1177.76525878906,130648.0078125,995.381591796875,214076.046875,3732611,7798.07373046875,99754.3359375,7854.0556640625
41,32929216.03125,0,0,42740.265625,2541605.49511719,1115976.66748047,0,8599911.11328125,1647715.22851562,0,13947933.8828125,576503.4375,1146466.75,3841504.73046875,5564472.23046875,66132.6325683594,1011.52978515625,309744.28125,0,0,0,377860.102783203,0,971.497131347656,246131.65625,1439421.78125,18265.677734375,287730.217773438,189485.171142578,2515.4521484375,7221.8779296875,181344.0625,437915.65625,14083.2608642578,4575999.30859375,8092.0986328125,971.742065429688,894758.25,2361530.54821777,1045.69396972656,408365.944335938,2390.48315429688,1168085.625,13038914.71875,98120.5546875,691494.1875,3934.12060546875
42,33143344,1074.29943847656,3822.94848251343,98056.8314208984,1513022.03125,991864.96875,40187.671875,7923826.75,2399090.828125,0,12970944.875,185061.900390625,1213430.96875,2930163.3125,4328650.9375,51275.6335449219,26098.5760498047,211893.37890625,0,0,0,365555.299804688,0,76287.8896484375,115486.016601562,1694416.5390625,5329.90764838457,345348.873046875,225374.533935547,7587.41967773438,5332.49462890625,100699.079101562,890615.083984375,16551.7494506836,5611155.84375,9971.7333984375,0,538354.751953125,2778506.5625,2030.79040527344,550719.1328125,929.545288085938,1366039.40625,15478187.4375,68421.990234375,1141425.0625,3886.83520507812
43,15847269,20920.482421875,13859.90625,188623.515625,1265249.625,558753.5,92.4037857055664,5527626.5,759067.3125,0,8334196.5,0,367785,2429689.25,2797474.75,20381.001953125,3169.95263671875,108223.6171875,0,0,0,131774.671875,0,0,2440.5126953125,222826.328125,3623.52709960938,73758.4453125,9000.17578125,2609.49975585938,132.635650634766,0,1769.46179199219,8896.619140625,1232282,12214.314453125,0,229702.5,1793581.875,0,210509.171875,0,231141.78125,4583821,61123.40234375,480177.53125,8033.73876953125
44,27906284,2197.5498046875,10540.6728515625,276550.0625,1740145.5,848691,24565.03515625,8368174.5,2424117.25,34660.58203125,13729632,71491.8828125,739719.9375,3675355.25,4486562,31873.0703125,0,171429.6875,0,0,0,256612.984375,0,53309.859375,21391.21484375,494148.71875,8127.12646484375,313425.625,76318.8828125,0,1931.60815429688,12706.984375,12959.1005859375,11854.04296875,2422069.5,10592.98046875,2084.03979492188,240790.90625,3469243.75,1336.25073242188,242734.515625,460.853820800781,1328488,9433449,41980.98046875,717223.125,3574.75415039062
45,20660126,20626.26171875,0,79690.5546875,1188629,538572.5,19537.375,5241676,2657233.25,0,9745972,94094.015625,643372.125,3104895.25,3842362.25,7733.5869140625,1276.10278320312,125479.40625,0,0,0,396121.5625,0,261632.75,117779.6328125,283914.53125,5876.880859375,108875.7421875,18468.623046875,0,12816.3935546875,136380.390625,826474.6875,7375.56982421875,945776,0,0,438444.40625,2557968.5,0,249743.828125,3810.66577148438,607409.75,6675672.5,37994.52734375,298563.21875,18006.173828125
46,29969130.5,1732.26379394531,2423.08984375,238140.9609375,1505447.9296875,851681.140625,7419.5703125,8046454.875,2521445.5625,0,13174717.5,119653.13671875,733056.8125,2546607.5,3399312.75,104273.46875,2926.91418457031,235402.578125,0,0,0,342603.139404297,0,0,107046.09375,1037549.59375,12530.2314453125,483479.671875,177969.3984375,0,9682.943359375,20761.0390625,524423.9375,8457.27172851562,3026444.25,16279.5717773438,23615.069152832,507456.109375,3223155.3125,901.1923828125,656752.78125,2158.48889160156,2612462.6875,13052449.75,47113.08984375,505043.59375,49181.2295532227
47,17070344,0,0,30617.419921875,642190.25,535230.375,2346.49633789062,5297962.5,1813185.5,0,8321531.5,10929.3720703125,341204.21875,2272111,2624242.5,52477.92578125,0,142455.515625,15190.9130859375,219066.875,27091.5859375,499252.59375,0,42969.7421875,238260.375,353054.625,4810.59326171875,79057.625,21391.80078125,5510.41748046875,25798.984375,36043.453125,666563.5,6332.1513671875,1010645.1875,0,5035.7060546875,272334.875,2480363.25,0,36673.87109375,1144.296875,328676.96875,5625333,3649.29760742188,45831.0078125,4151.6318359375
48,15099149,101854.15625,1789.25109863281,793428.6875,1163356.375,324971.875,13999.9248046875,3260790,3473809.5,0,9133998,0,415870.40625,2354511,2770382,62074.49609375,1727.10705566406,123739.796875,5631.06689453125,36796.07421875,0,419503.28125,0,189534.875,0,155881.359375,4956.296875,21161.451171875,987.973571777344,0,0,0,53736.0234375,2973.65991210938,250891.140625,5714.408203125,32398.91796875,207855.953125,1760005.625,0,3297.12133789062,9819.0078125,174558.78125,2775263.75,28178.265625,60318.83203125,2534.4814453125
49,32739502,94.8259735107422,2552.0048828125,268478.40625,1865535,876972.8125,20870.201171875,7323991,1379951,0,11738442,98421.21875,1066740.25,2901257.25,4066418.5,205069.96875,1962.76135253906,724524.25,0,0,0,1158811.375,0,227262.78125,77423.5078125,1314248,48531.31640625,299318.84375,140306.265625,11717.5849609375,11264.828125,34073.6484375,1372877,22313.1796875,5728852,10717.494140625,15631.1630859375,967535.625,2689430.75,1496.29016113281,254447.09375,0,2113975.25,15775768,24976.9296875,619794.375,16852.41796875
50,31549610,139179.828125,86082.3359375,610855.375,1442583.5,981804.125,13460.4443359375,8482833,2198552,0,13955364,49751.3046875,978402.1875,3353175.75,4381327,65627.1796875,1204.7294921875,351415.25,0,0,0,418247.28125,0,0,0,1064316.875,30807.91796875,286047.625,66767.5234375,0,0,0,0,16001.333984375,3038033.25,37400.62890625,3904.32104492188,600659,4092666.25,321.632476806641,300562.625,0,1490291.25,12794647,208609.125,1475336.875,82933.328125
51,21772436,32225.9296875,9403.775390625,423489.25,1995199.125,517309.09375,16036.7744140625,4932110.5,1475528.375,0,9401308,0,1174023.5,4341532.5,5515556,59482.1953125,17.2280006408691,189733.484375,0,0,0,425559.5625,0,176326.6875,45758.4296875,697345.5,22515.646484375,76106.8671875,15163.5380859375,0,8469.734375,20347.408203125,166244.109375,23889.333984375,1002320.0625,14520.4775390625,6998.27880859375,486640.09375,2226839.5,25370.115234375,321257.5625,10880.224609375,386717.8125,6430062,282798.75,481881.53125,107994.4375
52,27985566,3704.72680664062,25152.943359375,78269.71875,1392023.875,780191.0625,2245.90893554688,6788180,1056296.5,0,10126062,87301.859375,731936.5625,4280899,5100136.5,78198.765625,17283.37109375,374906.5,0,0,0,1668265.25,0,1197876.375,0,1082203.75,34097.890625,212801.953125,69084.28125,0,0,0,0,10880.2216796875,3559100,7994.078125,0,428367.75,3015451.5,0,164612.09375,0,1351113.125,11091079,82660.1953125,1061894.375,10828.287109375
53,17710400,0,31814.974609375,307841.84375,1020495.0625,504098.34375,0,4851882,1124610,0,7840747,0,313408.625,3174835.5,3488245.5,31378.435546875,2550.97485351562,277281.28125,0,0,0,461446.375,0,150235.71875,0,588950.5625,20339.822265625,63277.13671875,15578.5048828125,4862.67724609375,1678.24694824219,25131.455078125,63275.82421875,7174.60107421875,1254847.5,9255.1142578125,16615.052734375,290685.75,2426952,0,72962.3984375,0,667373.9375,5919953,192279.640625,196001,2709.4365234375
54,34822299.8125,36704.8671875,12597.9140625,1074103.625,1726736.32714844,1098066.73339844,1498.7919921875,9650000.2421875,1902691.51287842,0,15502397.734375,182302.296875,660814.068359375,4037511.81835938,4880630.38085938,56503.58203125,11444.9296875,487582.9375,0,0,0,676186.0625,0,120655.7109375,81124.53125,779942.5234375,12245.4253540039,151182.27746582,50213.046875,3817.55297851562,22679.62109375,115463.2265625,1077160.5,14511.6023044586,5184753.00445557,18438.689453125,0,231732.640625,3533271.7734375,0,482608.59375,0,1405324.38769531,13763106.203125,44149.0234375,550938.125,3532.19677734375
55,27560502.875,0,1725.89877319336,68335.0859375,867196.826171875,803726.51171875,0,7244525.78125,665492.580078125,0,9651000.03125,57536.6357421875,932860.224609375,2729088.9296875,3719487.734375,89849.6811523438,2080.89624023438,430756.8046875,0,0,0,1061456.765625,0,538770.953125,260935.8515625,963714.9375,1242.77532958984,212911.926757812,60707.990234375,1866.38854980469,28894.5454101562,181678.126464844,1551485.90625,17484.0954742432,4076840.125,6187.29736328125,0,434559.3984375,2949268.453125,2266.96508789062,455647.3359375,0,1380096.09375,13128524,54366.42578125,461872.703125,26498.5836181641
56,30494168,82094.8984375,2866.50830078125,96879.6796875,1254591.25,960443.125,928.5302734375,6430088.5,964121.625,0,9792012,302249.96875,530485.25,6047273,6880013.5,123907.1015625,187802.625,491948.15625,0,0,0,1351775.625,0,548118.6875,86887.0078125,855164.3125,16058.681640625,333501.9375,85279.765625,0,2105.92944335938,109880.0859375,596537.25,17067.087890625,4255759.5,8543.794921875,0,403936.125,2834389.5,691.432067871094,358357.90625,0,1552600,12470411,43513.74609375,804263.5,105871.3203125
57,36330037,1582.82507324219,28338.5786132812,247257.227539062,2728845.125,986133.40625,0,7874190.75,1916210.90625,0,13782553,43733.94140625,641287.5625,5692506.5,6377528.5,66656.166015625,29925.646484375,288615.5546875,0,0,0,389817.84375,0,4620.94775390625,180469.96875,1713174.1875,31400.150390625,149663.171875,60037.8828125,6464.14233398438,23978.353515625,40805.66015625,1178871.375,24466.435546875,5305429,14867.5247192383,0,628893.296875,3479874.375,0,393097.1875,0,1562518.96875,15780111.5,149340.2421875,834403.4375,2350.06964111328
58,27125590,0,75132.8828125,437024.9375,1574575.25,893427.8125,0,8163956.5,2537931.25,0,13682051,700294.625,516129.75,4695845,5912270.5,42213.40234375,484.845184326172,243524.953125,0,0,0,370384.3125,0,84161.21875,0,316850.90625,33508.58984375,79791.609375,13465.96875,638.466552734375,0,0,0,2675.82983398438,838589.875,8934.55859375,2455.38403320312,336343.78125,3756710,0,414330.5625,0,734319.125,7160879.5,3917.7666015625,520108.375,98234.78125
59,27456822,1965.9580078125,10561.3994140625,95968.5234375,2064534.84375,805229.953125,7862.5224609375,7185615,1372688.875,0,11544425.75,5716.71875,661840.75,3866488.375,4534045.375,60670.03125,3615.41821289062,306897.5,0,0,0,615096.40625,0,243913.1875,45502.53125,1013929.625,26933.162109375,131026.48828125,71555.5078125,0,10166.9284667969,185533.61328125,751413.875,18052.7954101562,2601018.875,98.0218276977539,22193.900390625,488898.640625,2999464.3125,0,246362.65625,4506.64892578125,1252260.03125,10763253.25,68587.451171875,817982.921875,7773.6708984375
60,21304176.6132812,0,28079.080078125,467355.28125,1144164.875,672004.626464844,0,6195892.85351562,1419711.04980469,0,9927210.3359375,25620.53515625,599217.984375,2115595.74316406,2740437.41455078,22980.5234375,13173.8857421875,125074.12890625,0,0,0,258783.84765625,0,97555.1796875,0,658361.122680664,12167.5087890625,89189.1649169922,69296.9465332031,0,0,0,0,3672.26968002319,2613382.98242188,3208.22802734375,0,422522.4375,2374707.37817383,0,492018.427398682,0,908578.8125,8377735.84033203,25974.326171875,694365.375,10279.78515625
61,19658932,29681.94140625,190576.65625,379644.8125,2052982.75,530463.125,911.070251464844,5104803.5,1169953.5,0,9459012,0,410680.34375,4790278,5200960,51557.24609375,0,109165.0859375,0,0,0,205301.25,0,44579.04296875,84285.359375,696579.3125,2749.689453125,60250.3984375,15416.4931640625,0,19778.953125,106297.90625,293557.15625,8717.9814453125,540006.6875,11035.4033203125,0,300723.4375,1954555.375,0,42099.6640625,0,328074.78125,4793654.5,0,329321.84375,198.597427368164
62,28046238,0,47025.58984375,156147.578125,1619344.875,877326.4375,0,8299965.5,2022069.25,0,13021892,17597.3828125,566909.875,4370914,4955423,54228.9921875,143.361572265625,197115.5625,0,0,0,259585.328125,0,8097.216796875,236791.359375,794748.9375,11088.36328125,86856.65625,24410.240234375,0,32177.4140625,181230.140625,1705236.125,11728.18359375,1527965.875,7554.30517578125,0,744501.5625,3046834,0,455756.0625,0,914695.75,9809344,0,25681.90234375,2094.72998046875
63,24030742,1080.27014160156,3882.47875976562,143937.55859375,1772699.8125,806570.375,2336.96533203125,6797067.75,1922387.1875,0,11449955,539854.375,462109.34375,4114912.375,5116878.375,19734.724609375,6437.73449707031,177591.953125,0,0,0,203764.43359375,0,0,19514.625,371301.328125,4516.84509277344,2523.72982788086,4740.49838256836,2488.95947265625,4198.86572265625,46627.66015625,657477.375,8751.32928466797,988652.125,1254.41455078125,2556.02880859375,354691.0546875,2460949.125,0,385660.84375,587.82373046875,1460867.859375,7260138.25,12560.265625,469512.875,704.547973632812
64,19426976,0,276561.90625,393368.15625,1632362.625,500895.59375,1122.41516113281,4909346.5,1570631.375,0,9284291,0,287058.4375,3934813,4221870.5,76534.3515625,0,63847.953125,0,0,0,144956.828125,0,4574.484375,340330.78125,603980.8125,7365.86962890625,128484.640625,12919.9267578125,0,25717.775390625,130285.265625,554933.375,5696.46923828125,880520.5,2760.5068359375,5138.08642578125,276928.46875,2400345.5,0,128304.90625,639.55224609375,185923.109375,5775853,18752.208984375,66279.9453125,543.778625488281
65,37810552,43453.53125,43272.96875,963902.5,2426299.75,1050207.25,30872.375,9105983,3604900.25,0,17268900,69118.15625,1240964.25,5628591.5,6938673,130582.8125,1476.68566894531,432812.625,0,0,0,647092.3125,0,82218.1953125,168826.625,1050550.625,34288.484375,96967.5,22693.697265625,5094.4853515625,18551.125,67299.75,1168611.125,19303.560546875,2085544.25,26534.76953125,10463.5791015625,606016.6875,3283081.75,0,289101.25,470.259002685547,3469384.25,12955989,1554.61950683594,529588.125,2037.98779296875
66,19371192,0,297995.5,343034.40625,1480336.25,616876.75,0,5886871,1066902.75,0,9692020,0,343999.15625,4674058.5,5018058,14860.6181640625,0,30732.423828125,0,0,0,49348.1484375,0,3755.0478515625,35465.62890625,456162.71875,4303.74169921875,27758.283203125,7241.96435546875,0,10380.7705078125,71745.0703125,352184.21875,6320.5498046875,1243748.75,0,0,128326.0078125,1520858.625,0,210206.140625,0,251267.125,4611759,0,285257.0625,529.593078613281
67,35354704,260110.625,165857.1875,1734244.625,3190508,885863.375,56036.6640625,8429144,4034411.25,0,18756170,0,949989.1875,5044967.5,5994959.5,74599.1640625,7534.78857421875,151527.1875,0,0,0,240668.75,0,7007.45068359375,127873.40625,685428.1875,22226.193359375,83812.5390625,5810.23681640625,0,18505.109375,136831.515625,1165862.75,17124.7890625,1486356.75,10222.0869140625,1388.20300292969,147019.6875,3725844.25,9642.7587890625,545043.9375,3213.43627929688,1599767.875,10362874,9667.986328125,557383.875,3858.46459960938
68,24673650,53735.171875,41298.40234375,212483.375,1256545.75,671524.8125,10756.2158203125,5768062,2515806,0,10530211,28568.623046875,479853.875,2767376.5,3275800,129456.3203125,865.706970214844,192561.734375,0,0,0,354715.40625,0,31831.3046875,0,1216302.875,4164.65869140625,305002.78125,38991.2734375,0,0,0,0,22987.73828125,3093738,752.3837890625,1056.76953125,154668.421875,1563018,0,607087.75,0,2864989,10512899,0,639908,212.782958984375
69,14758115,0,61524.7578125,58316.0625,909491.625,501646.9375,0,4793287,1229359.375,0,7553615,9496.453125,193462.96875,3546004,3748962,14387.646484375,25499.330078125,0,0,0,0,51561.6953125,0,11674.861328125,0,381769.4375,3410.81372070312,19217.814453125,15875.876953125,0,0,0,28694.291015625,5968.19873046875,742621.9375,0,2576.85180664062,257783.171875,1515439.375,0,192671.8125,2001.73583984375,67315.9921875,3403955,69027.625,98420.8046875,1158.48486328125
70,28589220,29649.162109375,208283.578125,645593.3125,2710281.5,882288.75,22996.6953125,8440658,2111916.5,0,15051669,15320.865234375,586929.625,4777174.5,5379423,29779.005859375,3596.3447265625,156781.71875,0,0,0,190157.15625,0,0,251140.59375,502606.375,11026.802734375,31877.7734375,12873.669921875,0,31842.83984375,172434.71875,830702.9375,12806.10546875,1050971.75,411.956604003906,11402.3515625,144186.984375,2916737.75,1250.79296875,388956.09375,1728.98559570312,820781.9375,7967949.5,20057.095703125,753574.5625,581.606750488281
71,32308823,0,1652.94836425781,327937.40234375,2956317.4375,982427.5,0,8942030.25,2238265.1875,0,15448648,0,398666.859375,6387124.25,6785790.375,57604.751953125,7311.43896484375,229401.9765625,0,0,0,353782.3046875,0,59464.0703125,0,828548.28125,9653.49456787109,19900.0080566406,28254.9565429688,0,6545.1640625,68667.0703125,478252.71875,9107.7431640625,2084069.3125,7269.5126953125,3906.05688476562,333787.1328125,2489957.375,26874.181640625,522618.34375,11634.2060546875,1982340.625,9720574,2200.81701660156,801317.21875,5674.2138671875
72,29878322,0,10806.4462890625,111488.0703125,2130290.5,1148782.125,0,9353700,1641694.25,0,14396789,56827.6484375,396986.3125,4919928.5,5373739.5,28280.669921875,17621.72265625,123409.359375,0,0,0,214506.34375,45193.98828125,0,0,887606.125,0,29645.44140625,9017.01171875,853.054870605469,6756.2978515625,8901.6025390625,751957.3125,9430.2197265625,913537.8125,4854.72900390625,0,411574.90625,3184792.25,0,490129.3125,0,2963821.5,9893294,0,217234.0625,3177.55883789062
73,24131414,3442.1953125,1876.28601074219,28891.763671875,1793863.625,782331.5625,0,7742219.5,1184311.125,0,11536947,0,968297.4375,3843716.5,4812009.5,30656.353515625,0,108777.4609375,0,0,0,155438.234375,0,16004.3603515625,212106.671875,764609.625,12177.650390625,54905.30078125,3543.96337890625,0,10737.533203125,72762.765625,1016538,7773.73681640625,919191.75,0,0,321658.84375,2565623.25,4460.90234375,438412.84375,8975.677734375,902576.625,7627053,76218.4921875,232447.46875,2331.15551757812
74,38489592,17911.05859375,23947.12109375,721636.75,2698533.5,1179351.875,4362.9609375,11484746,3011663.75,0,19142108,25479.916015625,1526799.875,6846828.5,8399111,84896.1640625,106635.9765625,219037.484375,0,0,0,413772.40625,0,3201.71655273438,0,904492.3125,17103.556640625,189133.359375,36000.671875,790.797729492188,2713.8876953125,24780.259765625,193285.734375,18982.814453125,1807884.625,8761.0302734375,6057.77099609375,261943.90625,3498668.5,1687.40502929688,108093.453125,8021.0517578125,2131905.75,10534556,196726.53125,1109469.25,8062.109375
75,31889946,0,16965.96875,137124.6875,2634445.25,903858,2075.80126953125,8427227,1706263.75,0,13827951,561565.0625,801173.8125,3711217,5073953,31039.0546875,0,120632.828125,0,0,0,167279.125,0,15607.3076171875,60501.0234375,1151042.5,5753.77587890625,144834.859375,37145.15234375,1148.44494628906,5589.103515625,89031.5703125,469967.8125,9955.9853515625,4753724.5,337.777923583984,0,383469.125,2464135.75,0,417775.34375,385.612396240234,1994014.5,12820710,4323.5908203125,827586.5,0
76,29702182,5564.2841796875,140406.625,413176.59375,2367514.75,937609.375,0,9018977,1888849.875,0,14772099,75316.515625,807598.0625,4835144.5,5718065.5,15777.67578125,37011.8671875,89962.71875,0,0,0,143550.640625,0,798.317199707031,102131.9296875,1072604.125,7278.61083984375,130295.390625,8748.1220703125,3188.35888671875,5520.8916015625,36121.51171875,631937.5625,6400.59228515625,2003021.5,913.9873046875,0,204034.875,2760596.25,0,467406.3125,0,1134472.75,9068478,34950.84765625,458618.75,231.696990966797
77,18330043.7084961,7590.2109375,12654.36328125,307313.4375,1235841.6206665,545556.703933716,7829.185546875,4842405.83850098,1015767.0390625,0,7974958.8059082,243938.84375,418873.661621094,1965972.01113892,2628787.63613892,39025.3876647949,8805.3544921875,237197.619140625,0,0,0,485625.953582764,0,200597.4375,0,855784.2421875,548.535263061523,212359.971130371,51293.4277954102,683.503601074219,0,0,0,3951.24957275391,2451634.3046875,7858.966796875,0,102598.9375,1215605.14453125,0,180802.511962891,0,1880384.89961529,7240678.79785156,2797.06665039062,272659.712646484,1721.177734375
